# volk-harness-report v2
kernel,impl,mode,result,failed_vlens,max_err
volk_32fc_index_max_32u,a_avx2_variant_1,immutable,ok,,
volk_32fc_index_max_32u,a_avx512f,immutable,ok,,
volk_32fc_index_max_32u,a_sse3,immutable,ok,,
volk_32fc_index_max_32u,generic,immutable,ok,,
volk_32fc_index_max_32u,u_avx2_variant_0,immutable,ok,,
volk_32fc_index_max_32u,u_avx2_variant_1,immutable,ok,,
volk_32fc_index_max_32u,u_avx512f,immutable,ok,,
volk_32fc_index_max_32u,a_avx2_variant_0,impl,ok,,0
volk_32fc_index_max_32u,a_avx2_variant_1,impl,ok,,0
volk_32fc_index_max_32u,a_avx512f,impl,ok,,0
volk_32fc_index_max_32u,a_sse3,impl,FAIL,3 ,1
volk_32fc_index_max_32u,generic,impl,ok,,0
volk_32fc_index_max_32u,u_avx2_variant_0,impl,ok,,0
volk_32fc_index_max_32u,u_avx2_variant_1,impl,ok,,0
volk_32fc_index_max_32u,u_avx512f,impl,ok,,0
volk_32fc_index_max_32u,generic,misaligned,ok,,
volk_32fc_index_max_32u,u_avx2_variant_0,misaligned,ok,,
volk_32fc_index_max_32u,u_avx2_variant_1,misaligned,ok,,
volk_32fc_index_max_32u,u_avx512f,misaligned,ok,,
volk_32fc_index_min_16u,a_avx2_variant_0,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_16u,a_avx2_variant_1,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_16u,a_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_16u,a_sse3,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_16u,generic,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_16u,u_avx2_variant_0,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_16u,u_avx2_variant_1,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_16u,u_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_16u,a_avx2_variant_0,immutable,ok,,
volk_32fc_index_min_16u,a_avx2_variant_1,immutable,ok,,
volk_32fc_index_min_16u,a_avx512f,immutable,ok,,
volk_32fc_index_min_16u,a_sse3,immutable,ok,,
volk_32fc_index_min_16u,generic,immutable,ok,,
volk_32fc_index_min_16u,u_avx2_variant_0,immutable,ok,,
volk_32fc_index_min_16u,u_avx2_variant_1,immutable,ok,,
volk_32fc_index_min_16u,u_avx512f,immutable,ok,,
volk_32fc_index_min_16u,a_avx2_variant_0,impl,ok,,0
volk_32fc_index_min_16u,a_avx2_variant_1,impl,ok,,0
volk_32fc_index_min_16u,a_avx512f,impl,ok,,0
volk_32fc_index_min_16u,a_sse3,impl,ok,,0
volk_32fc_index_min_16u,generic,impl,ok,,0
volk_32fc_index_min_16u,u_avx2_variant_0,impl,ok,,0
volk_32fc_index_min_16u,u_avx2_variant_1,impl,ok,,0
volk_32fc_index_min_16u,u_avx512f,impl,ok,,0
volk_32fc_index_min_16u,generic,misaligned,ok,,
volk_32fc_index_min_16u,u_avx2_variant_0,misaligned,ok,,
volk_32fc_index_min_16u,u_avx2_variant_1,misaligned,ok,,
volk_32fc_index_min_16u,u_avx512f,misaligned,ok,,
volk_32fc_index_min_32u,a_avx2_variant_0,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_32u,a_avx2_variant_1,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_32u,a_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_32u,a_sse3,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_32u,generic,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_32u,u_avx2_variant_0,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_32u,u_avx2_variant_1,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_32u,u_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_min_32u,a_avx2_variant_0,immutable,ok,,
volk_32fc_index_min_32u,a_avx2_variant_1,immutable,ok,,
volk_32fc_index_min_32u,a_avx512f,immutable,ok,,
volk_32fc_index_min_32u,a_sse3,immutable,ok,,
volk_32fc_index_min_32u,generic,immutable,ok,,
volk_32fc_index_min_32u,u_avx2_variant_0,immutable,ok,,
volk_32fc_index_min_32u,u_avx2_variant_1,immutable,ok,,
volk_32fc_index_min_32u,u_avx512f,immutable,ok,,
volk_32fc_index_min_32u,a_avx2_variant_0,impl,ok,,0
volk_32fc_index_min_32u,a_avx2_variant_1,impl,ok,,0
volk_32fc_index_min_32u,a_avx512f,impl,ok,,0
volk_32fc_index_min_32u,a_sse3,impl,ok,,0
volk_32fc_index_min_32u,generic,impl,ok,,0
volk_32fc_index_min_32u,u_avx2_variant_0,impl,ok,,0
volk_32fc_index_min_32u,u_avx2_variant_1,impl,ok,,0
volk_32fc_index_min_32u,u_avx512f,impl,ok,,0
volk_32fc_index_min_32u,generic,misaligned,ok,,
volk_32fc_index_min_32u,u_avx2_variant_0,misaligned,ok,,
volk_32fc_index_min_32u,u_avx2_variant_1,misaligned,ok,,
volk_32fc_index_min_32u,u_avx512f,misaligned,ok,,
volk_32fc_magnitude_32f,a_avx,canary,ok,,
volk_32fc_magnitude_32f,a_avx2_fma,canary,ok,,
volk_32fc_magnitude_32f,a_avx512f,canary,ok,,
volk_32fc_magnitude_32f,a_sse,canary,ok,,
volk_32fc_magnitude_32f,a_sse3,canary,ok,,
volk_32fc_magnitude_32f,generic,canary,ok,,
volk_32fc_magnitude_32f,u_avx,canary,ok,,
volk_32fc_magnitude_32f,u_avx2_fma,canary,ok,,
volk_32fc_magnitude_32f,u_avx512f,canary,ok,,
volk_32fc_magnitude_32f,u_sse,canary,ok,,
volk_32fc_magnitude_32f,u_sse3,canary,ok,,
volk_32fc_magnitude_32f,a_avx,immutable,ok,,
volk_32fc_magnitude_32f,a_avx2_fma,immutable,ok,,
volk_32fc_magnitude_32f,a_avx512f,immutable,ok,,
volk_32fc_magnitude_32f,a_sse,immutable,ok,,
volk_32fc_magnitude_32f,a_sse3,immutable,ok,,
volk_32fc_magnitude_32f,generic,immutable,ok,,
volk_32fc_magnitude_32f,u_avx,immutable,ok,,
volk_32fc_magnitude_32f,u_avx2_fma,immutable,ok,,
volk_32fc_magnitude_32f,u_avx512f,immutable,ok,,
volk_32fc_magnitude_32f,u_sse,immutable,ok,,
volk_32fc_magnitude_32f,u_sse3,immutable,ok,,
volk_32fc_magnitude_32f,generic,misaligned,ok,,
volk_32fc_magnitude_32f,u_avx,misaligned,ok,,
volk_32fc_magnitude_32f,u_avx2_fma,misaligned,ok,,
volk_32fc_magnitude_32f,u_avx512f,misaligned,ok,,
volk_32fc_magnitude_32f,u_sse,misaligned,ok,,
volk_32fc_magnitude_32f,u_sse3,misaligned,ok,,
volk_32fc_magnitude_32f,a_avx,ref,ok,,1.19e-07
volk_32fc_magnitude_32f,a_avx2_fma,ref,ok,,1.19e-07
volk_32fc_magnitude_32f,a_avx512f,ref,ok,,1.19e-07
volk_32fc_magnitude_32f,a_sse,ref,ok,,1.19e-07
volk_32fc_magnitude_32f,a_sse3,ref,ok,,1.19e-07
volk_32fc_magnitude_32f,generic,ref,ok,,1.19e-07
volk_32fc_magnitude_32f,u_avx,ref,ok,,1.19e-07
volk_32fc_magnitude_32f,u_avx2_fma,ref,ok,,1.19e-07
volk_32fc_magnitude_32f,u_avx512f,ref,ok,,1.19e-07
volk_32fc_magnitude_32f,u_sse,ref,ok,,1.19e-07
volk_32fc_magnitude_32f,u_sse3,ref,ok,,1.19e-07
volk_32fc_magnitude_squared_32f,a_avx,canary,ok,,
volk_32fc_magnitude_squared_32f,a_sse,canary,ok,,
volk_32fc_magnitude_squared_32f,a_sse3,canary,ok,,
volk_32fc_magnitude_squared_32f,generic,canary,ok,,
volk_32fc_magnitude_squared_32f,u_avx,canary,ok,,
volk_32fc_magnitude_squared_32f,u_sse,canary,ok,,
volk_32fc_magnitude_squared_32f,u_sse3,canary,ok,,
volk_32fc_magnitude_squared_32f,a_avx,immutable,ok,,
volk_32fc_magnitude_squared_32f,a_sse,immutable,ok,,
volk_32fc_magnitude_squared_32f,a_sse3,immutable,ok,,
volk_32fc_magnitude_squared_32f,generic,immutable,ok,,
volk_32fc_magnitude_squared_32f,u_avx,immutable,ok,,
volk_32fc_magnitude_squared_32f,u_sse,immutable,ok,,
volk_32fc_magnitude_squared_32f,u_sse3,immutable,ok,,
volk_32fc_magnitude_squared_32f,a_avx,impl,ok,,1.19e-07
volk_32fc_magnitude_squared_32f,a_sse,impl,ok,,0
volk_32fc_magnitude_squared_32f,a_sse3,impl,ok,,1.19e-07
volk_32fc_magnitude_squared_32f,generic,impl,ok,,0
volk_32fc_magnitude_squared_32f,u_avx,impl,ok,,1.19e-07
volk_32fc_magnitude_squared_32f,u_sse,impl,ok,,0
volk_32fc_magnitude_squared_32f,u_sse3,impl,ok,,1.19e-07
volk_32fc_magnitude_squared_32f,generic,misaligned,ok,,
volk_32fc_magnitude_squared_32f,u_avx,misaligned,ok,,
volk_32fc_magnitude_squared_32f,u_sse,misaligned,ok,,
volk_32fc_magnitude_squared_32f,u_sse3,misaligned,ok,,
volk_32fc_s32f_atan2_32f,a_avx2,canary,ok,,
volk_32fc_s32f_atan2_32f,a_avx2_fma,canary,ok,,
volk_32fc_s32f_atan2_32f,a_avx512dq,canary,ok,,
volk_32fc_s32f_atan2_32f,generic,canary,ok,,
volk_32fc_s32f_atan2_32f,polynomial,canary,ok,,
volk_32fc_s32f_atan2_32f,u_avx2,canary,ok,,
volk_32fc_s32f_atan2_32f,u_avx2_fma,canary,ok,,
volk_32fc_s32f_atan2_32f,u_avx512dq,canary,ok,,
volk_32fc_s32f_atan2_32f,a_avx2,immutable,ok,,
volk_32fc_s32f_atan2_32f,a_avx2_fma,immutable,ok,,
volk_32fc_s32f_atan2_32f,a_avx512dq,immutable,ok,,
volk_32fc_s32f_atan2_32f,generic,immutable,ok,,
volk_32fc_s32f_atan2_32f,polynomial,immutable,ok,,
volk_32fc_s32f_atan2_32f,u_avx2,immutable,ok,,
volk_32fc_s32f_atan2_32f,u_avx2_fma,immutable,ok,,
volk_32fc_s32f_atan2_32f,u_avx512dq,immutable,ok,,
volk_32fc_s32f_atan2_32f,generic,misaligned,ok,,
volk_32fc_s32f_atan2_32f,polynomial,misaligned,ok,,
volk_32fc_s32f_atan2_32f,u_avx2,misaligned,ok,,
volk_32fc_s32f_atan2_32f,u_avx2_fma,misaligned,ok,,
volk_32fc_s32f_atan2_32f,u_avx512dq,misaligned,ok,,
volk_32fc_s32f_atan2_32f,a_avx2,ref,ok,,8.6e-07
volk_32fc_s32f_atan2_32f,a_avx2_fma,ref,ok,,8.6e-07
volk_32fc_s32f_atan2_32f,a_avx512dq,ref,ok,,8.6e-07
volk_32fc_s32f_atan2_32f,generic,ref,ok,,2.38e-07
volk_32fc_s32f_atan2_32f,polynomial,ref,ok,,8.6e-07
volk_32fc_s32f_atan2_32f,u_avx2,ref,ok,,8.6e-07
volk_32fc_s32f_atan2_32f,u_avx2_fma,ref,ok,,8.6e-07
volk_32fc_s32f_atan2_32f,u_avx512dq,ref,ok,,8.6e-07
volk_32fc_s32f_deinterleave_real_16i,a_avx2,canary,ok,,
volk_32fc_s32f_deinterleave_real_16i,a_sse,canary,ok,,
volk_32fc_s32f_deinterleave_real_16i,generic,canary,ok,,
volk_32fc_s32f_deinterleave_real_16i,u_avx2,canary,ok,,
volk_32fc_s32f_deinterleave_real_16i,a_avx2,immutable,ok,,
volk_32fc_s32f_deinterleave_real_16i,a_sse,immutable,ok,,
volk_32fc_s32f_deinterleave_real_16i,generic,immutable,ok,,
volk_32fc_s32f_deinterleave_real_16i,u_avx2,immutable,ok,,
volk_32fc_s32f_deinterleave_real_16i,a_avx2,impl,ok,,0
volk_32fc_s32f_deinterleave_real_16i,a_sse,impl,ok,,0
volk_32fc_s32f_deinterleave_real_16i,generic,impl,ok,,0
volk_32fc_s32f_deinterleave_real_16i,u_avx2,impl,ok,,0
volk_32fc_s32f_deinterleave_real_16i,generic,misaligned,ok,,
volk_32fc_s32f_deinterleave_real_16i,u_avx2,misaligned,ok,,
volk_32fc_s32f_magnitude_16i,a_avx2,canary,ok,,
volk_32fc_s32f_magnitude_16i,a_sse,canary,ok,,
volk_32fc_s32f_magnitude_16i,a_sse3,canary,ok,,
volk_32fc_s32f_magnitude_16i,generic,canary,ok,,
volk_32fc_s32f_magnitude_16i,u_avx2,canary,ok,,
volk_32fc_s32f_magnitude_16i,a_avx2,immutable,ok,,
volk_32fc_s32f_magnitude_16i,a_sse,immutable,ok,,
volk_32fc_s32f_magnitude_16i,a_sse3,immutable,ok,,
volk_32fc_s32f_magnitude_16i,generic,immutable,ok,,
volk_32fc_s32f_magnitude_16i,u_avx2,immutable,ok,,
volk_32fc_s32f_magnitude_16i,a_avx2,impl,ok,,1
volk_32fc_s32f_magnitude_16i,a_sse,impl,ok,,0
volk_32fc_s32f_magnitude_16i,a_sse3,impl,ok,,1
volk_32fc_s32f_magnitude_16i,generic,impl,ok,,0
volk_32fc_s32f_magnitude_16i,u_avx2,impl,ok,,1
volk_32fc_s32f_magnitude_16i,generic,misaligned,ok,,
volk_32fc_s32f_magnitude_16i,u_avx2,misaligned,ok,,
volk_32fc_s32f_power_32fc,generic,canary,ok,,
volk_32fc_s32f_power_32fc,generic,immutable,ok,,
volk_32fc_s32f_power_32fc,generic,misaligned,ok,,
volk_32fc_s32f_power_32fc,generic,ref,FAIL,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,1.85
volk_32fc_s32f_power_spectral_densitypuppet_32f,-,canary,skip,,
volk_32fc_s32f_power_spectral_densitypuppet_32f,-,immutable,skip,,
volk_32fc_s32f_power_spectral_densitypuppet_32f,-,misaligned,skip,,
volk_32fc_s32f_power_spectral_densitypuppet_32f,-,sweep,skip,no-qa-entry,
volk_32fc_s32f_power_spectrum_32f,generic,canary,ok,,
volk_32fc_s32f_power_spectrum_32f,generic,immutable,ok,,
volk_32fc_s32f_power_spectrum_32f,generic,misaligned,ok,,
volk_32fc_s32f_power_spectrum_32f,-,sweep,skip,no-qa-entry,
volk_32fc_s32f_x2_power_spectral_density_32f,-,canary,skip,no-qa-entry,
volk_32fc_s32f_x2_power_spectral_density_32f,-,immutable,skip,no-qa-entry,
volk_32fc_s32f_x2_power_spectral_density_32f,-,misaligned,skip,no-qa-entry,
volk_32fc_s32f_x2_power_spectral_density_32f,-,sweep,skip,no-qa-entry,
volk_32fc_s32fc_multiply2_32fc,a_avx,canary,ok,,
volk_32fc_s32fc_multiply2_32fc,a_avx_fma,canary,ok,,
volk_32fc_s32fc_multiply2_32fc,a_sse3,canary,ok,,
volk_32fc_s32fc_multiply2_32fc,generic,canary,ok,,
volk_32fc_s32fc_multiply2_32fc,u_avx,canary,ok,,
volk_32fc_s32fc_multiply2_32fc,u_avx_fma,canary,ok,,
volk_32fc_s32fc_multiply2_32fc,u_sse3,canary,ok,,
volk_32fc_s32fc_multiply2_32fc,a_avx,immutable,ok,,
volk_32fc_s32fc_multiply2_32fc,a_avx_fma,immutable,ok,,
volk_32fc_s32fc_multiply2_32fc,a_sse3,immutable,ok,,
volk_32fc_s32fc_multiply2_32fc,generic,immutable,ok,,
volk_32fc_s32fc_multiply2_32fc,u_avx,immutable,ok,,
volk_32fc_s32fc_multiply2_32fc,u_avx_fma,immutable,ok,,
volk_32fc_s32fc_multiply2_32fc,u_sse3,immutable,ok,,
volk_32fc_s32fc_multiply2_32fc,a_avx,impl,ok,,0
volk_32fc_s32fc_multiply2_32fc,a_avx_fma,impl,ok,,0
volk_32fc_s32fc_multiply2_32fc,a_sse3,impl,ok,,0
volk_32fc_s32fc_multiply2_32fc,generic,impl,ok,,0
volk_32fc_s32fc_multiply2_32fc,u_avx,impl,ok,,0
volk_32fc_s32fc_multiply2_32fc,u_avx_fma,impl,ok,,0
volk_32fc_s32fc_multiply2_32fc,u_sse3,impl,ok,,0
volk_32fc_s32fc_multiply2_32fc,generic,misaligned,ok,,
volk_32fc_s32fc_multiply2_32fc,u_avx,misaligned,ok,,
volk_32fc_s32fc_multiply2_32fc,u_avx_fma,misaligned,ok,,
volk_32fc_s32fc_multiply2_32fc,u_sse3,misaligned,ok,,
volk_32fc_s32fc_multiply_32fc,-,canary,skip,no-qa-entry,
volk_32fc_s32fc_multiply_32fc,-,immutable,skip,no-qa-entry,
volk_32fc_s32fc_multiply_32fc,-,misaligned,skip,no-qa-entry,
volk_32fc_s32fc_multiply_32fc,-,sweep,skip,no-qa-entry,
volk_32fc_s32fc_rotator2puppet_32fc,-,canary,skip,,
volk_32fc_s32fc_rotator2puppet_32fc,-,immutable,skip,,
volk_32fc_s32fc_rotator2puppet_32fc,a_avx,impl,ok,,1.92e-05
volk_32fc_s32fc_rotator2puppet_32fc,a_avx512f,impl,ok,,2.23e-05
volk_32fc_s32fc_rotator2puppet_32fc,generic,impl,ok,,0
volk_32fc_s32fc_rotator2puppet_32fc,u_avx,impl,ok,,1.92e-05
volk_32fc_s32fc_rotator2puppet_32fc,u_avx512f,impl,ok,,2.23e-05
volk_32fc_s32fc_rotator2puppet_32fc,-,misaligned,skip,,
volk_32fc_s32fc_x2_rotator2_32fc,-,canary,skip,no-qa-entry,
volk_32fc_s32fc_x2_rotator2_32fc,-,immutable,skip,no-qa-entry,
volk_32fc_s32fc_x2_rotator2_32fc,-,misaligned,skip,no-qa-entry,
volk_32fc_s32fc_x2_rotator2_32fc,-,sweep,skip,no-qa-entry,
volk_32fc_s32fc_x2_rotator_32fc,-,canary,skip,no-qa-entry,
volk_32fc_s32fc_x2_rotator_32fc,-,immutable,skip,no-qa-entry,
volk_32fc_s32fc_x2_rotator_32fc,-,misaligned,skip,no-qa-entry,
volk_32fc_s32fc_x2_rotator_32fc,-,sweep,skip,no-qa-entry,
volk_32fc_x2_add_32fc,a_avx,canary,ok,,
volk_32fc_x2_add_32fc,a_sse,canary,ok,,
volk_32fc_x2_add_32fc,generic,canary,ok,,
volk_32fc_x2_add_32fc,u_avx,canary,ok,,
volk_32fc_x2_add_32fc,u_sse,canary,ok,,
volk_32fc_x2_add_32fc,a_avx,immutable,ok,,
volk_32fc_x2_add_32fc,a_sse,immutable,ok,,
volk_32fc_x2_add_32fc,generic,immutable,ok,,
volk_32fc_x2_add_32fc,u_avx,immutable,ok,,
volk_32fc_x2_add_32fc,u_sse,immutable,ok,,
volk_32fc_x2_add_32fc,a_avx,impl,ok,,0
volk_32fc_x2_add_32fc,a_sse,impl,ok,,0
volk_32fc_x2_add_32fc,generic,impl,ok,,0
volk_32fc_x2_add_32fc,u_avx,impl,ok,,0
volk_32fc_x2_add_32fc,u_sse,impl,ok,,0
volk_32fc_x2_add_32fc,generic,misaligned,ok,,
volk_32fc_x2_add_32fc,u_avx,misaligned,ok,,
volk_32fc_x2_add_32fc,u_sse,misaligned,ok,,
volk_32fc_x2_conjugate_dot_prod_32fc,a_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_x2_conjugate_dot_prod_32fc,a_avx512dq,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_x2_conjugate_dot_prod_32fc,a_sse3,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_x2_conjugate_dot_prod_32fc,block,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_x2_conjugate_dot_prod_32fc,generic,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_x2_conjugate_dot_prod_32fc,u_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_x2_conjugate_dot_prod_32fc,u_avx512dq,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_x2_conjugate_dot_prod_32fc,u_sse3,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_x2_conjugate_dot_prod_32fc,a_avx,immutable,ok,,
volk_32fc_x2_conjugate_dot_prod_32fc,a_avx512dq,immutable,ok,,
volk_32fc_x2_conjugate_dot_prod_32fc,a_sse3,immutable,ok,,
volk_32fc_x2_conjugate_dot_prod_32fc,block,immutable,ok,,
volk_32fc_x2_conjugate_dot_prod_32fc,generic,immutable,ok,,
volk_32fc_x2_conjugate_dot_prod_32fc,u_avx,immutable,ok,,
volk_32fc_x2_conjugate_dot_prod_32fc,u_avx512dq,immutable,ok,,
volk_32fc_x2_conjugate_dot_prod_32fc,u_sse3,immutable,ok,,
volk_32fc_x2_conjugate_dot_prod_32fc,a_avx,impl,ok,,0.014
volk_32fc_x2_conjugate_dot_prod_32fc,a_avx512dq,impl,ok,,0.0162
volk_32fc_x2_conjugate_dot_prod_32fc,a_sse3,impl,FAIL,1000003 ,0.021
volk_32fc_x2_conjugate_dot_prod_32fc,block,impl,ok,,0.0104
volk_32fc_x2_conjugate_dot_prod_32fc,generic,impl,ok,,0
volk_32fc_x2_conjugate_dot_prod_32fc,u_avx,impl,ok,,0.014
volk_32fc_x2_conjugate_dot_prod_32fc,u_avx512dq,impl,ok,,0.0162
volk_32fc_x2_conjugate_dot_prod_32fc,u_sse3,impl,FAIL,1000003 ,0.021
volk_32fc_x2_conjugate_dot_prod_32fc,block,misaligned,ok,,
volk_32fc_x2_conjugate_dot_prod_32fc,generic,misaligned,ok,,
volk_32fc_x2_conjugate_dot_prod_32fc,u_avx,misaligned,ok,,
volk_32fc_x2_conjugate_dot_prod_32fc,u_avx512dq,misaligned,ok,,
volk_32fc_x2_conjugate_dot_prod_32fc,u_sse3,misaligned,ok,,
volk_32fc_x2_divide_32fc,a_avx,canary,ok,,
volk_32fc_x2_divide_32fc,a_avx2_fma,canary,ok,,
volk_32fc_x2_divide_32fc,a_avx512,canary,ok,,
volk_32fc_x2_divide_32fc,a_sse3,canary,ok,,
volk_32fc_x2_divide_32fc,generic,canary,ok,,
volk_32fc_x2_divide_32fc,u_avx,canary,ok,,
volk_32fc_x2_divide_32fc,u_avx2_fma,canary,ok,,
volk_32fc_x2_divide_32fc,u_avx512,canary,ok,,
volk_32fc_x2_divide_32fc,u_sse3,canary,ok,,
volk_32fc_x2_divide_32fc,a_avx,immutable,ok,,
volk_32fc_x2_divide_32fc,a_avx2_fma,immutable,ok,,
volk_32fc_x2_divide_32fc,a_avx512,immutable,ok,,
volk_32fc_x2_divide_32fc,a_sse3,immutable,ok,,
volk_32fc_x2_divide_32fc,generic,immutable,ok,,
volk_32fc_x2_divide_32fc,u_avx,immutable,ok,,
volk_32fc_x2_divide_32fc,u_avx2_fma,immutable,ok,,
volk_32fc_x2_divide_32fc,u_avx512,immutable,ok,,
volk_32fc_x2_divide_32fc,u_sse3,immutable,ok,,
volk_32fc_x2_divide_32fc,a_avx,impl,ok,,2.38e-07
volk_32fc_x2_divide_32fc,a_avx2_fma,impl,ok,,2.38e-07
volk_32fc_x2_divide_32fc,a_avx512,impl,ok,,2.37e-07
volk_32fc_x2_divide_32fc,a_sse3,impl,ok,,2.4e-07
volk_32fc_x2_divide_32fc,generic,impl,ok,,0
volk_32fc_x2_divide_32fc,u_avx,impl,ok,,2.38e-07
volk_32fc_x2_divide_32fc,u_avx2_fma,impl,ok,,2.38e-07
volk_32fc_x2_divide_32fc,u_avx512,impl,ok,,2.37e-07
volk_32fc_x2_divide_32fc,u_sse3,impl,ok,,2.4e-07
volk_32fc_x2_divide_32fc,generic,misaligned,ok,,
volk_32fc_x2_divide_32fc,u_avx,misaligned,ok,,
volk_32fc_x2_divide_32fc,u_avx2_fma,misaligned,ok,,
volk_32fc_x2_divide_32fc,u_avx512,misaligned,ok,,
volk_32fc_x2_divide_32fc,u_sse3,misaligned,ok,,
volk_32fc_x2_dot_prod_32fc,a_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_x2_dot_prod_32fc,a_avx_fma,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
